Project Name,Checkpoint Name,Created On,File Name,Method,Complexity,Statements,Maximum Depth,Calls
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_DMA.cpp,uC_USART_DMA.Config_Port(),18,61,3,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_DMA.cpp,uC_USART_DMA.Get_RX_Length(),1,1,1,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_DMA.cpp,uC_USART_DMA.RX_DMA_Int(),3,10,3,8
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_DMA.cpp,uC_USART_DMA.RX_State(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_DMA.cpp,uC_USART_DMA.RX_Timer_Int(),4,12,3,7
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_DMA.cpp,uC_USART_DMA.Start_RX(),6,25,2,15
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_DMA.cpp,uC_USART_DMA.Start_TX(),5,17,2,10
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_DMA.cpp,uC_USART_DMA.Stop_RX(),1,7,1,6
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_DMA.cpp,uC_USART_DMA.Stop_TX(),1,9,1,5
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_DMA.cpp,uC_USART_DMA.TX_DMA_Int(),7,15,3,10
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_DMA.cpp,uC_USART_DMA.TX_Holdoff(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_DMA.cpp,uC_USART_DMA.TX_State(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_DMA.cpp,uC_USART_DMA.TX_Timer_Int(),6,14,3,6
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_DMA.cpp,uC_USART_DMA.uC_USART_DMA(),1,17,1,18
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_DMA.cpp,uC_USART_DMA.USART_Int(),19,39,5,20
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_DMA.cpp,uC_USART_DMA.~uC_USART_DMA(),1,4,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_DMA.h,uC_USART_DMA.RX_DMA_Int_Static(),1,1,2,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_DMA.h,uC_USART_DMA.RX_Timer_Int_Static(),1,1,2,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_DMA.h,uC_USART_DMA.TX_DMA_Int_Static(),1,1,2,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_DMA.h,uC_USART_DMA.TX_Timer_Int_Static(),1,1,2,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_DMA.h,uC_USART_DMA.USART_Int_Static(),1,1,2,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_HW.cpp,uC_USART_HW.Configure(),15,46,4,5
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_HW.cpp,uC_USART_HW.Disable_RX(),2,5,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_HW.cpp,uC_USART_HW.Disable_TX(),2,5,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_HW.cpp,uC_USART_HW.Enable_RX(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_HW.cpp,uC_USART_HW.Enable_TX(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_HW.cpp,uC_USART_HW.Set_Baud_Rate(),1,6,1,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_HW.cpp,uC_USART_HW.Set_Int_Vect(),2,4,2,3
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_HW.cpp,uC_USART_HW.uC_USART_HW(),8,20,3,14
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_HW.h,uC_USART_HW.Clear_Int_Status(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_HW.h,uC_USART_HW.Disable_All_Ints(),1,1,2,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_HW.h,uC_USART_HW.Disable_Int(),1,1,2,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_HW.h,uC_USART_HW.Disable_Parity_Error_Int(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_HW.h,uC_USART_HW.Disable_RX_Ready_Int(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_HW.h,uC_USART_HW.Disable_TX_Empty_Int(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_HW.h,uC_USART_HW.Enable_Int(),1,1,2,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_HW.h,uC_USART_HW.Enable_Parity_Error_Int(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_HW.h,uC_USART_HW.Enable_RX_Ready_Int(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_HW.h,uC_USART_HW.Enable_TX_Empty_Int(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_HW.h,uC_USART_HW.Get_Int_Status_Bits(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_HW.h,uC_USART_HW.Get_RX_Data(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_HW.h,uC_USART_HW.Int_Enabled(),1,1,2,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_HW.h,uC_USART_HW.Parity_Error_Int_Enabled(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_HW.h,uC_USART_HW.Parity_Error_Int_Status(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_HW.h,uC_USART_HW.RX_Ready_Int_Enabled(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_HW.h,uC_USART_HW.RX_Ready_Int_Status(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_HW.h,uC_USART_HW.Screen_RX_Data(),3,3,4,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_HW.h,uC_USART_HW.Set_TX_Data(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_HW.h,uC_USART_HW.TX_Data_Empty_Status(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_HW.h,uC_USART_HW.TX_Empty_Int_Enabled(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_HW.h,uC_USART_HW.TX_Empty_Int_Status(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_HW.h,uC_USART_HW.TX_Empty_Status(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_HW.h,uC_USART_HW.USART_Port_Number(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_HW.h,uC_USART_HW.~uC_USART_HW(),1,0,0,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_Soft_DMA.cpp,uC_USART_Soft_DMA.Config_Callback(),8,18,2,13
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_Soft_DMA.cpp,uC_USART_Soft_DMA.Config_Port(),18,61,3,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_Soft_DMA.cpp,uC_USART_Soft_DMA.Get_RX_Length(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_Soft_DMA.cpp,uC_USART_Soft_DMA.RX_State(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_Soft_DMA.cpp,uC_USART_Soft_DMA.RX_Timer_Int(),4,11,3,7
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_Soft_DMA.cpp,uC_USART_Soft_DMA.Start_RX(),4,18,2,7
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_Soft_DMA.cpp,uC_USART_Soft_DMA.Start_TX(),5,16,2,6
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_Soft_DMA.cpp,uC_USART_Soft_DMA.Stop_RX(),1,5,1,5
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_Soft_DMA.cpp,uC_USART_Soft_DMA.Stop_TX(),1,7,1,4
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_Soft_DMA.cpp,uC_USART_Soft_DMA.TX_Holdoff(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_Soft_DMA.cpp,uC_USART_Soft_DMA.TX_State(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_Soft_DMA.cpp,uC_USART_Soft_DMA.TX_Timer_Int(),6,14,3,8
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_Soft_DMA.cpp,uC_USART_Soft_DMA.uC_USART_Soft_DMA(),1,14,1,15
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_Soft_DMA.cpp,uC_USART_Soft_DMA.USART_Int(),22,47,4,32
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_Soft_DMA.cpp,uC_USART_Soft_DMA.~uC_USART_Soft_DMA(),1,5,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_Soft_DMA.h,uC_USART_Soft_DMA.RX_Timer_Int_Static(),1,1,2,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_Soft_DMA.h,uC_USART_Soft_DMA.TX_Timer_Int_Static(),1,1,2,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_Soft_DMA.h,uC_USART_Soft_DMA.USART_Int_Static(),1,1,2,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_USB.cpp,CDC_Itf_Control(),1,1,1,2
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_USB.cpp,CDC_Itf_DeInit(),1,1,1,2
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_USB.cpp,CDC_Itf_Init(),1,1,1,2
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_USB.cpp,CDC_Itf_Receive(),1,1,1,2
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_USB.cpp,CDC_Itf_Transmit(),1,1,1,2
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_USB.cpp,uC_USART_USB.Config_Callback(),1,6,1,3
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_USB.cpp,uC_USART_USB.Config_Port(),1,5,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_USB.cpp,uC_USART_USB.Config_Timers(),8,13,2,11
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_USB.cpp,uC_USART_USB.Get_RX_Length(),1,4,1,2
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_USB.cpp,uC_USART_USB.RX_State(),1,4,1,2
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_USB.cpp,uC_USART_USB.RX_Timer_Int(),4,10,3,6
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_USB.cpp,uC_USART_USB.Start_RX(),1,10,1,5
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_USB.cpp,uC_USART_USB.Start_TX(),1,11,1,5
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_USB.cpp,uC_USART_USB.Stop_RX(),1,4,1,4
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_USB.cpp,uC_USART_USB.Stop_TX(),1,5,1,4
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_USB.cpp,uC_USART_USB.TX_Holdoff(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_USB.cpp,uC_USART_USB.TX_State(),1,4,1,2
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_USB.cpp,uC_USART_USB.TX_Timer_Int(),6,14,3,8
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_USB.cpp,uC_USART_USB.uC_USART_USB(),2,15,2,14
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_USB.cpp,uC_USART_USB.Usb_Cdc_Control(),6,39,4,7
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_USB.cpp,uC_USART_USB.Usb_Cdc_DeInit(),1,2,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_USB.cpp,uC_USART_USB.Usb_Cdc_Init(),1,2,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_USB.cpp,uC_USART_USB.Usb_Cdc_Receive(),15,32,5,24
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_USB.cpp,uC_USART_USB.Usb_Cdc_Transmit(),8,17,4,15
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_USB.cpp,uC_USART_USB.~uC_USART_USB(),1,5,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_USB.h,uC_USART_USB.RX_Timer_Int_Static(),1,1,2,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USART_USB.h,uC_USART_USB.TX_Timer_Int_Static(),1,1,2,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USARTQ.cpp,uC_USART.Configure(),11,23,3,3
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USARTQ.cpp,uC_USART.Disable_RX(),2,6,2,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USARTQ.cpp,uC_USART.Disable_TX(),2,6,2,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USARTQ.cpp,uC_USART.Enable_RX(),1,2,1,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USARTQ.cpp,uC_USART.Enable_TX(),1,2,1,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USARTQ.cpp,uC_USARTQ.Enque(),6,18,3,2
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USARTQ.cpp,uC_USART.Set_Baud_Rate(),1,6,1,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USARTQ.cpp,uC_USART.Set_Int_Vect(),1,3,1,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USARTQ.cpp,uC_USART.Set_OS_Int_Vect(),1,3,1,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USARTQ.cpp,uC_USART.Set_TX_DMA(),1,3,1,2
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USARTQ.cpp,uC_USARTQ.uC_USARTQ(),6,26,3,14
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USB.cpp,uC_USB.uC_USB(),3,10,2,8
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USB.cpp,uC_USB.~uC_USB(),1,0,0,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USB_HW.cpp,uC_USB_HW.uC_USB_HW(),3,14,2,12
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USB_HW.cpp,uC_USB_HW.USB_Power_Is_Present(),1,1,1,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_USB_HW.cpp,uC_USB_HW.~uC_USB_HW(),1,2,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_Watchdog.cpp,uC_Watchdog.Disable_Bone(),1,1,1,2
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_Watchdog.cpp,uC_Watchdog.Enable_Bone(),1,1,1,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_Watchdog.cpp,uC_Watchdog.Force_Feed_Dog(),1,1,1,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_Watchdog.cpp,uC_Watchdog.Get_Bone(),3,8,2,3
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_Watchdog.cpp,uC_Watchdog.Handler(),3,4,2,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_Watchdog.cpp,uC_Watchdog.Init(),1,1,1,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_Watchdog.cpp,uC_Watchdog.Is_Bone_Enabled(),1,1,1,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_Watchdog.cpp,uC_Watchdog.Soft_Reset(),1,4,1,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_Watchdog.cpp,uC_Watchdog.uC_Watchdog(),1,1,1,2
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_Watchdog.h,uC_Watchdog.Feed_Dog(),1,1,2,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_Watchdog_HW.cpp,uC_Watchdog_HW.Kick_Dog(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_Watchdog_HW.cpp,uC_Watchdog_HW.operator new(),2,2,1,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_Watchdog_HW.cpp,uC_Watchdog_HW.Set_Timeout(),4,16,3,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_Watchdog_HW.h,uC_Watchdog_HW.uC_Watchdog_HW(),1,0,0,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F2xx\uC_Watchdog_HW.h,uC_Watchdog_HW.~uC_Watchdog_HW(),1,0,0,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Advanced_Vect.cpp,Advanced_Vect.Advanced_Vect(),3,11,2,6
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Advanced_Vect.cpp,Advanced_Vect.Get_Int_Func(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Advanced_Vect.cpp,Advanced_Vect.Init(),2,3,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Advanced_Vect.cpp,Advanced_Vect.Set_Vect(),1,2,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Advanced_Vect.cpp,Advanced_Vect.~Advanced_Vect(),1,2,1,2
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Advanced_Vect.h,Advanced_Vect.Null_Advanced_Vect(),1,0,0,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Advanced_Vect.h,Advanced_Vect.Settable_Vect0(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Advanced_Vect.h,Advanced_Vect.Settable_Vect1(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Advanced_Vect.h,Advanced_Vect.Settable_Vect10(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Advanced_Vect.h,Advanced_Vect.Settable_Vect11(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Advanced_Vect.h,Advanced_Vect.Settable_Vect12(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Advanced_Vect.h,Advanced_Vect.Settable_Vect13(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Advanced_Vect.h,Advanced_Vect.Settable_Vect14(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Advanced_Vect.h,Advanced_Vect.Settable_Vect15(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Advanced_Vect.h,Advanced_Vect.Settable_Vect2(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Advanced_Vect.h,Advanced_Vect.Settable_Vect3(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Advanced_Vect.h,Advanced_Vect.Settable_Vect4(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Advanced_Vect.h,Advanced_Vect.Settable_Vect5(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Advanced_Vect.h,Advanced_Vect.Settable_Vect6(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Advanced_Vect.h,Advanced_Vect.Settable_Vect7(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Advanced_Vect.h,Advanced_Vect.Settable_Vect8(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Advanced_Vect.h,Advanced_Vect.Settable_Vect9(),1,1,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Device_Defines.h,Pop_Int(),1,1,1,2
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Device_Defines.h,Push_Int(),1,2,1,4
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\I2C_Manager.cpp,I2C_Manager.I2C_Manager(),1,2,1,2
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\I2C_Manager.cpp,I2C_Manager.Read_Data(),7,14,3,2
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\I2C_Manager.cpp,I2C_Manager.Transfer_Finish(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\I2C_Manager.cpp,I2C_Manager.Write_Data(),7,14,3,2
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\I2C_Manager.h,I2C_Manager.Transfer_Finish_Static(),1,1,2,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.Config_Eth_DMA_Init(),1,1,1,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.ETH_Delay(),2,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.ETH_DMAClearITPendingBit(),1,1,1,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.ETH_DMAITConfig(),3,4,2,2
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.ETH_DMAReceptionCmd(),3,4,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.ETH_DMARxDescChainInit(),4,13,3,6
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.ETH_DMARxDescReceiveITConfig(),3,4,2,2
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.ETH_DMATransmissionCmd(),3,4,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.ETH_DMATxDescChainInit(),5,14,3,5
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.ETH_DMATxDescChecksumInsertionConfig(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.ETH_FlushTransmitFIFO(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.ETH_GetDMAFlagStatus(),3,6,2,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.ETH_GetSoftwareResetStatus(),3,6,2,1
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.ETH_Handler(),3,7,2,5
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.ETH_Init(),10,32,2,15
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.ETH_Load_Defaults(),1,47,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.ETH_MACAddressConfig(),1,5,1,8
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.ETH_MACReceptionCmd(),3,4,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.ETH_MACTransmissionCmd(),3,4,2,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.ETH_SoftwareReset(),1,1,1,0
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.ETHDriverInit(),3,12,2,3
Babelfish Analysis,Baseline,07 Feb 2018,uC\STM32F3xx\Stm32_Eth_Driver.cpp,Stm32_Eth_Driver.Get_MAC_Address(),1,1,1,1
